RA,FASE,TURMA,IDADE,DEFASAGEM,INDE,IDA,IEG,PROB_RISCO,FAIXA
RA-1592,4.0,4N,15.0,-1,6.812545479666667,5.5,6.854727398333334,0.8395422221954968,Muito alto
RA-457,4.0,4N,14.0,1,8.5892756038,8.666666666666666,8.743961352333335,0.13647421931406487,Baixo
RA-305,4.0,4N,16.0,-1,6.693026811600001,4.833333333333333,7.898550724666666,0.9219692764134617,Muito alto
RA-421,4.0,4N,13.0,1,8.488232329,6.666666666666667,9.540744978333334,0.14887328548713866,Baixo
RA-1169,4.0,4N,15.0,-1,6.885305555533334,6.833333333333333,8.444444444333334,0.7667050583804087,Muito alto
RA-1593,4.0,4N,15.0,-1,6.638525017333334,6.5,4.868875086666667,0.6849229431411712,Alto
RA-1594,4.0,4N,16.0,-2,5.731267287800001,3.0,6.112836439,0.9663386634246962,Muito alto
RA-283,4.0,4N,16.0,-2,7.9444309524,8.0,9.761904762,0.7781030306507838,Muito alto
RA-459,4.0,4N,14.0,0,7.233804589400001,4.666666666666667,8.454106280333333,0.48237816310202547,Atenção
RA-454,4.0,4R,17.0,-2,5.852294346966668,3.6666666666666665,6.633138401666667,0.8541962674941378,Muito alto
RA-1595,4.0,4R,14.0,0,6.6599304233000005,2.333333333333333,7.949735449666666,0.6767385267878852,Alto
RA-1596,4.0,4R,17.0,-2,7.261016666766667,3.333333333333333,10.0,0.6750156297532924,Alto
RA-170,4.0,4R,16.0,-1,7.646383333300001,8.0,8.5,0.49238583667650204,Alto
RA-1597,4.0,4R,16.0,-1,6.7187063492,2.833333333333333,8.412698412666666,0.7693060633403266,Muito alto
RA-1171,4.0,4R,15.0,-1,7.6236817459,7.5,7.230158729999999,0.5615285218656862,Alto
RA-116,5.0,5A,18.0,-2,6.337470707133334,4.5,7.535353535666666,0.7132568826550334,Muito alto
RA-217,5.0,5A,17.0,-1,7.4209164502,7.833333333333333,8.917748917666666,0.5727204567876597,Alto
RA-103,5.0,5A,15.0,0,8.775268254,9.166666666666666,9.603174603333336,0.06822707376669043,Baixo
RA-178,5.0,5A,16.0,0,7.234168831200001,4.166666666666667,8.739177489333334,0.6387882592814299,Alto
RA-1172,5.0,5A,17.0,-1,5.719565079333334,3.333333333333333,6.0634920633333325,0.7636225898041015,Muito alto
RA-180,5.0,5A,14.0,2,8.801463636333335,8.5,9.431818181666666,0.17550586949156186,Baixo
RA-181,5.0,5A,15.0,0,7.439841414133334,4.333333333333333,8.737373737333334,0.3366697495979133,Atenção
RA-121,5.0,5A,17.0,-2,7.476158297266668,8.833333333333334,8.152958153,0.7182309033530927,Muito alto
RA-211,5.0,5A,15.0,0,8.283601875933334,7.0,9.379509379666668,0.10479646491607854,Baixo
RA-1198,5.0,5A,17.0,-1,6.9217748918,3.5,9.458874459,0.7386450262854167,Muito alto
RA-110,5.0,5A,16.0,0,8.6324939394,8.5,9.696969697,0.297065830104939,Baixo
RA-189,5.0,5A,15.0,0,8.586533333333334,8.166666666666666,10.0,0.05634892418905766,Baixo
RA-127,5.0,5A,16.0,0,8.5605939394,7.833333333333333,9.488636363666666,0.2972158336405232,Baixo
RA-115,5.0,5A,17.0,-2,5.404184695733334,4.166666666666667,4.164756812,0.7955974726862546,Muito alto
RA-215,5.0,5B,15.0,0,7.045258874400002,5.666666666666667,6.455627705333334,0.3621232203367811,Atenção
RA-1598,5.0,5B,15.0,0,8.4656285714,7.5,8.857142857,0.13053479008220398,Baixo
RA-1174,5.0,5B,16.0,0,7.374213419866667,5.0,8.349567099333333,0.6169254447906174,Alto
RA-192,5.0,5B,17.0,-2,6.882960606066668,7.166666666666667,6.363636363666667,0.7935664267167021,Muito alto
RA-220,5.0,5B,15.0,0,7.6987770562666675,6.833333333333333,8.198051948,0.2193159933277568,Baixo
RA-186,5.0,5B,15.0,1,8.325963636333334,7.166666666666667,9.640151515,0.22031531012704314,Baixo
RA-1181,5.0,5B,15.0,0,6.2015816738666665,3.8333333333333335,5.036075036,0.5900530072579397,Alto
RA-1599,5.0,5B,17.0,-2,7.6059333333333345,6.5,9.666666666666666,0.6445599959457018,Alto
RA-111,5.0,5B,15.0,0,8.667693939400001,8.333333333333334,9.488636363666666,0.06894392085635676,Baixo
RA-1600,5.0,5B,17.0,-2,6.750618518533334,5.666666666666667,8.425925926,0.7745770072464239,Muito alto
RA-1601,5.0,5C,17.0,-1,7.2431,6.5,7.0,0.6573773289297865,Alto
RA-176,5.0,5C,15.0,1,8.828632575733334,8.833333333333334,9.545454545333332,0.12886607037824951,Baixo
RA-1602,5.0,5C,15.0,0,8.041889814800001,7.166666666666667,8.782407407333332,0.2064621404560817,Baixo
RA-1603,5.0,5C,16.0,-1,7.836518518466668,8.333333333333334,9.259259258999998,0.5987683063758227,Alto
RA-1604,5.0,5C,16.0,-1,8.0118555556,8.5,7.777777778,0.5964174343565057,Alto
RA-193,5.0,5C,14.0,1,8.465046969666668,7.0,9.848484848333332,0.20485434647156603,Baixo
RA-195,5.0,5C,15.0,1,8.4690496032,7.833333333333333,9.682539682666668,0.1640989188827026,Baixo
RA-196,5.0,5C,14.0,1,8.823550937933334,8.0,9.689754689666666,0.15495466896003254,Baixo
RA-197,5.0,5C,14.0,0,8.568238636333334,8.333333333333334,9.848484848333332,0.09208990568336416,Baixo
RA-229,5.0,5C,14.0,1,8.852545634933334,8.833333333333334,9.841269841333334,0.15354978517241977,Baixo
RA-202,5.0,5C,16.0,-1,7.3512154762,7.5,7.880952381,0.6990921384468178,Alto
RA-1176,5.0,5C,14.0,1,8.914816269866666,9.166666666666666,9.682539682666668,0.1499438480341611,Baixo
RA-1177,5.0,5C,15.0,0,8.3233039474,7.333333333333333,9.824561403666666,0.11555147471636415,Baixo
RA-146,5.0,5D,17.0,-2,8.134554885333333,9.333333333333334,9.514316093333331,0.6143517879658884,Alto
RA-1199,5.0,5D,18.0,-2,7.614235714266666,9.0,8.571428571333334,0.5585748952966767,Alto
RA-1178,5.0,5D,17.0,-1,8.0934746032,8.333333333333334,9.682539682666668,0.5037902892691112,Alto
RA-149,5.0,5D,17.0,-2,5.7316173854,3.8333333333333335,4.104378593666667,0.8292752473372584,Muito alto
RA-1605,5.0,5D,16.0,-1,4.920488888866667,2.5,5.0694444443333335,0.8618966301150468,Muito alto
RA-107,5.0,5D,16.0,-1,6.676130827066667,4.666666666666667,7.9949874686666655,0.8087778026838288,Muito alto
RA-184,5.0,5D,14.0,1,8.471456704266666,8.166666666666666,8.696741854666667,0.16917490293349327,Baixo
RA-1606,5.0,5D,17.0,-2,5.8216796296,2.5,5.148148148,0.7666822000978937,Muito alto
RA-1607,5.0,5D,16.0,-1,4.899894444466667,0.0,6.222222222333333,0.866917940389207,Muito alto
RA-1608,5.0,5D,15.0,0,7.072539814866667,5.0,7.199074074333335,0.46540810547891287,Atenção
RA-1173,5.0,5D,15.0,0,8.220132915666667,5.833333333333333,9.665831245,0.16281008034599304,Baixo
RA-237,5.0,5F,16.0,-1,7.931384271366667,7.666666666666667,9.689754689666666,0.43166301497029413,Atenção
RA-147,5.0,5F,16.0,-1,7.400477922133334,6.166666666666667,9.277056277,0.7151492408280048,Muito alto
RA-131,5.0,5F,17.0,-2,7.263155555633333,5.0,9.444444444666669,0.7740300618771208,Muito alto
RA-1609,5.0,5F,17.0,-2,7.577233333233334,6.0,9.666666666666666,0.6421414438377541,Alto
RA-137,5.0,5F,18.0,-2,6.576761183366667,6.833333333333333,7.582972583,0.7640918926047239,Muito alto
RA-1184,5.0,5F,17.0,-1,7.411701731566668,7.666666666666667,8.658008657666668,0.6208855327540367,Alto
RA-138,5.0,5F,17.0,-2,7.3860274169,5.833333333333333,8.751803751666666,0.7324008754251836,Muito alto
RA-1610,5.0,5F,17.0,-2,6.702372927566668,5.166666666666667,7.753697970666667,0.8290482619433777,Muito alto
RA-1611,5.0,5F,17.0,-2,6.4589186218000005,4.5,8.361426442,0.7876651206108086,Muito alto
RA-1612,5.0,5F,18.0,-2,7.014528571366666,6.166666666666667,8.523809523666666,0.7718985695255487,Muito alto
RA-1188,5.0,5G,16.0,-1,7.801633333400001,7.0,10.0,0.5785562500055479,Alto
RA-1613,5.0,5G,17.0,-2,6.085471428700001,3.0,7.1428571430000005,0.841785959652799,Muito alto
RA-244,5.0,5G,14.0,1,8.7225,9.5,10.0,0.1438184651396653,Baixo
RA-267,5.0,5G,17.0,-2,5.896306781966668,2.0,8.285533910333333,0.8496406523627494,Muito alto
RA-1189,5.0,5G,16.0,-1,7.6486387164,7.666666666666667,8.672360248333332,0.6535517265369012,Alto
RA-113,5.0,5G,16.0,-1,7.043536903066667,6.666666666666667,7.063851181666667,0.8517245689470103,Muito alto
RA-152,5.0,5L,17.0,-2,6.5837938596,5.166666666666667,7.337719298333333,0.8031454809115339,Muito alto
RA-318,5.0,5L,16.0,-1,7.025000925866668,4.666666666666667,9.129629629666669,0.8015843653311865,Muito alto
RA-274,5.0,5L,13.0,2,8.651029629666667,9.333333333333334,9.648148148,0.22210472798772665,Baixo
RA-319,5.0,5L,15.0,0,7.948699561466667,5.833333333333333,9.024122807,0.36343961257048774,Atenção
RA-160,5.0,5L,17.0,-1,6.855108333266668,5.666666666666667,7.416666666666667,0.7424687100332015,Muito alto
RA-161,5.0,5L,15.0,0,7.258445588333334,4.0,7.965686274666666,0.3140946521601076,Atenção
RA-1614,5.0,5L,16.0,-1,6.787898989933334,6.5,6.574494949666668,0.8520778974722342,Muito alto
RA-164,5.0,5L,17.0,-2,6.837125731066667,5.666666666666667,8.084795321666666,0.7475352418672822,Muito alto
RA-165,5.0,5L,16.0,0,8.4627502436,8.5,9.431042884999998,0.34205056524274224,Atenção
RA-1615,5.0,5M,15.0,0,8.417533333333333,8.333333333333334,9.833333333333334,0.24350998623377262,Baixo
RA-1616,5.0,5M,17.0,-1,7.147738235266668,6.166666666666667,8.436274509666667,0.7529684086404267,Muito alto
RA-271,5.0,5M,17.0,-1,7.400633333333334,7.333333333333333,8.958333333333334,0.6928407765016984,Alto
RA-316,5.0,5M,15.0,0,8.708925,8.0,10.0,0.08487482576175981,Baixo
RA-286,5.0,5M,16.0,-1,5.123180882333333,3.1666666666666665,4.031862745000001,0.8297045936796226,Muito alto
RA-320,5.0,5M,15.0,0,8.442258333333335,6.666666666666667,10.0,0.09704108259238438,Baixo
RA-1207,5.0,5M,16.0,-1,6.509169736866667,5.333333333333333,6.581140350999999,0.861916887222183,Muito alto
RA-1617,5.0,5M,16.0,-1,4.926285714266666,3.25,5.571428571333333,0.8844844955707086,Muito alto
RA-158,5.0,5M,15.0,0,6.855159259266667,4.0,7.796296296333334,0.5076442038363504,Alto
RA-306,5.0,5M,16.0,-1,6.1661539474,2.833333333333333,7.699561403666666,0.8839227447981236,Muito alto
RA-1618,5.0,5M,17.0,-1,7.0487660130666665,6.333333333333333,7.908496732000001,0.7841908906234294,Muito alto
RA-308,5.0,5M,15.0,1,7.489282456133334,6.5,8.714912280666667,0.4001375685096927,Atenção
RA-1619,5.0,5M,15.0,1,7.393951851866667,4.25,9.259259259333334,0.5918748782507988,Alto
RA-299,5.0,5N,15.0,1,8.177186956533333,8.166666666666666,8.963768115999999,0.1923281813554863,Baixo
RA-251,5.0,5N,16.0,-1,6.7135006212,4.5,8.612836439,0.8705881455274237,Muito alto
RA-157,5.0,5N,14.0,1,8.950566666733334,9.666666666666666,10.0,0.16660487713882352,Baixo
RA-1620,5.0,5N,16.0,-1,6.652766666666667,5.166666666666667,6.666666666666667,0.907146558195827,Muito alto
RA-321,5.0,5N,14.0,1,8.125807932933334,7.166666666666667,9.534706331,0.2570091002149821,Baixo
RA-1195,5.0,5N,18.0,-2,7.508514492666666,6.166666666666667,9.855072463666666,0.5930738250435337,Alto
RA-1200,5.0,5N,16.0,-1,5.6415838956,1.5,7.099419478000001,0.879969274226233,Muito alto
RA-278,5.0,5N,14.0,1,8.907314492800001,9.333333333333334,9.855072463666666,0.16137833230569607,Baixo
RA-85,5.0,5N,17.0,-2,6.999509385733333,7.666666666666667,8.668046928999999,0.7002579320501582,Muito alto
RA-279,5.0,5N,15.0,1,9.113133333366669,9.333333333333334,10.0,0.1446796757451146,Baixo
RA-1621,5.0,5N,17.0,-1,8.107033333366667,8.333333333333334,10.0,0.5316748225201742,Alto
RA-280,5.0,5N,15.0,1,8.822714492700001,9.333333333333334,9.855072463666666,0.12778164744313814,Baixo
RA-1201,5.0,5N,16.0,-1,8.376195238033333,9.0,9.523809523666666,0.6329841970097411,Alto
RA-1622,5.0,5N,16.0,-1,8.429066666633334,9.666666666666666,10.0,0.5971518538513686,Alto
RA-132,6.0,6A,16.0,0,8.4746321428,8.333333333333334,8.380952380666665,0.061176239444882305,Baixo
RA-42,6.0,6A,17.0,-1,7.656628769866667,8.166666666666666,9.682539682666668,0.46778102413150047,Atenção
RA-1623,6.0,6A,17.0,0,7.7609537037333345,6.0,8.518518518666667,0.423349848042049,Atenção
RA-106,6.0,6A,16.0,0,7.721664285733334,5.666666666666667,8.761904762,0.19996527991394145,Baixo
RA-123,6.0,6A,18.0,-1,6.887248015866668,7.166666666666667,8.412698412666666,0.43158961221955755,Atenção
RA-125,6.0,6A,17.0,-1,6.627079761933334,6.166666666666667,5.6428571430000005,0.5571977354406795,Alto
RA-1624,6.0,6A,18.0,-1,7.743213492066667,7.5,9.460317460333334,0.35620378703761746,Atenção
RA-1625,6.0,6A,17.0,0,6.888194089266667,4.333333333333333,7.112887113,0.5734978491487898,Alto
RA-1626,6.0,6A,16.0,0,8.541085606066668,7.333333333333333,9.696969697,0.17334538454669324,Baixo
RA-1627,6.0,6A,17.0,-1,7.481547222200001,7.833333333333333,7.777777777666667,0.4893153639857296,Atenção
RA-1628,6.0,6A,16.0,0,7.500131368600001,5.833333333333333,8.509823509666667,0.5311617672611465,Alto
RA-112,6.0,6A,17.0,0,8.052609920666667,8.0,7.978174603333333,0.18886680281570165,Baixo
RA-1629,6.0,6A,17.0,-1,7.560550529133334,7.25,8.645502645666667,0.47993183815282514,Atenção
RA-91,6.0,6L,18.0,-1,7.426704761933335,7.333333333333333,7.476190476333334,0.2866167161425681,Baixo
RA-167,6.0,6L,18.0,-1,8.033470175466666,8.166666666666666,9.473684210666669,0.20657345846858097,Baixo
RA-1203,6.0,6L,17.0,0,8.9495245614,9.0,9.649122807,0.25667402144752693,Baixo
RA-94,6.0,6L,17.0,0,8.637033333333335,8.0,9.666666666666666,0.1728933551889743,Baixo
RA-81,6.0,6L,16.0,0,8.256566666666668,7.5,9.333333333333334,0.05845447208738403,Baixo
RA-1630,6.0,6L,16.0,0,8.583133333333334,7.333333333333333,9.833333333333334,0.12616843518236037,Baixo
RA-171,6.0,6L,18.0,-1,7.328933333333333,8.333333333333334,7.833333333333333,0.4349830704889517,Atenção
RA-1220,6.0,6L,18.0,-1,7.143244444466667,7.666666666666667,8.555555555666666,0.47748451825539695,Atenção
RA-1631,6.0,6L,17.0,-1,8.186433333333333,7.166666666666667,10.0,0.3362582165696583,Atenção
RA-1632,6.0,6L,16.0,0,8.389333333333335,6.666666666666667,10.0,0.16768486275389144,Baixo
RA-1210,6.0,6L,17.0,0,8.2302,5.5,10.0,0.3182853976865927,Atenção
RA-175,6.0,6L,17.0,-1,8.024136842133334,8.5,9.473684210666669,0.28897542310386276,Baixo
RA-80,7.0,7A,18.0,0,8.131659175733333,7.0,7.8961292116666675,0.10277985161699976,Baixo
RA-40,7.0,7A,18.0,0,7.098051462066667,5.333333333333333,7.211257310000001,0.33573029232230944,Atenção
RA-1214,7.0,7A,17.0,0,8.5902971362,8.0,9.081527348,0.1240946580368539,Baixo
RA-92,7.0,7A,18.0,0,8.052279017,7.5,8.769145085,0.19189536054904002,Baixo
RA-45,7.0,7A,17.0,0,8.743476190400001,8.0,9.619047619,0.09569805422547965,Baixo
RA-56,7.0,7A,17.0,0,9.0770201754,7.666666666666667,9.265350877333333,0.11312664275927084,Baixo
RA-57,7.0,7A,18.0,0,7.419380430199999,6.166666666666667,6.010860484333333,0.21068257231255288,Baixo
RA-58,7.0,7A,17.0,0,8.7713289474,7.333333333333333,9.824561403666666,0.07302101657068814,Baixo
RA-78,7.0,7A,19.0,0,8.1780308688,7.5,8.028404344,0.14048524632166928,Baixo
RA-87,7.0,7A,17.0,1,9.437924561333332,9.166666666666666,9.649122807,0.1590521998889041,Baixo
RA-64,7.0,7A,18.0,0,8.743607059266667,8.166666666666666,8.980785296666667,0.07004666419705496,Baixo
RA-48,7.0,7A,17.0,0,8.402390371800001,7.5,8.339076859,0.08492677322675916,Baixo
RA-1230,7.0,7E,17.0,0,4.7612000000000005,0.0,0.0,0.4390246800961437,Atenção
RA-90,7.0,7E,15.0,2,8.352033333333335,8.066666666666666,9.0,0.2991266588955141,Baixo
RA-269,7.0,7E,15.0,2,8.4773,8.200000000000001,9.6,0.3104602229261442,Atenção
RA-270,7.0,7E,15.0,2,4.79255,0.0,0.0,0.5582400440083124,Alto
RA-76,7.0,7E,16.0,2,8.152033333333334,7.066666666666666,9.0,0.292078299452994,Baixo
RA-153,7.0,7E,16.0,2,4.78185,0.0,0.0,0.5405254241723945,Alto
RA-1226,7.0,7E,17.0,0,7.785233333333334,6.066666666666666,9.0,0.15901726976002523,Baixo
RA-93,7.0,7E,17.0,1,8.275550000066668,7.483333333333333,9.931666667,0.2007324302923148,Baixo
RA-119,7.0,7E,16.0,1,8.085299999933333,7.366666666666667,9.983333333,0.26107046255875205,Baixo
RA-241,7.0,7E,16.0,2,8.311616666733334,6.816666666666667,9.891666667,0.3128950373215451,Atenção
RA-242,7.0,7E,15.0,2,8.2887,7.650000000000001,9.621,0.278865119572041,Baixo
RA-52,7.0,7E,15.0,2,8.144466666733333,7.216666666666666,9.437666667,0.30714578975229373,Atenção
RA-1227,7.0,7E,17.0,0,4.8446,0.0,0.0,0.44245165863721475,Atenção
RA-245,7.0,7E,16.0,2,8.452633333266668,8.033333333333333,9.953333333,0.23923878370848867,Baixo
RA-246,7.0,7E,15.0,2,4.7404,0.0,0.0,0.572009476347867,Alto
RA-1228,7.0,7E,18.0,0,4.8761,0.0,0.0,0.4328324641991547,Atenção
RA-1229,7.0,7E,17.0,0,4.8238,0.0,0.0,0.4384675596727354,Atenção
RA-98,7.0,7E,16.0,1,8.617450000000002,8.9,9.546,0.2263544603856974,Baixo
RA-277,7.0,7E,16.0,2,8.0689833334,6.9,9.741666667,0.29947884373927314,Baixo
RA-172,7.0,7E,16.0,1,8.128766666666667,6.933333333333334,9.8,0.25252420264126874,Baixo
RA-291,7.0,7E,15.0,2,7.931966666733333,6.166666666666667,9.737666667,0.40692732806064885,Atenção
RA-86,7.0,7E,18.0,0,7.611233333266666,5.483333333333333,9.704333333,0.21168161743986608,Baixo
RA-143,7.0,7E,15.0,2,7.449366666666667,2.6333333333333333,9.92,0.5925510886749955,Alto
RA-166,7.0,7E,16.0,1,8.243183333333334,8.266666666666667,9.246,0.2014774564821448,Baixo
RA-191,7.0,7E,15.0,2,7.7887,6.4,9.571,0.4248684811308108,Atenção
RA-1221,8.0,8F,23.0,0,,8.0,0.0,0.18963003266453263,Baixo
